,buyPriceAdjustment,indicativeNetImbalanceVolume,reserveScarcityPrice,sellPriceAdjustment,settlementDate,settlementPeriod,systemBuyPrice,systemSellPrice
2018011343,0.00,-71.2063,NULL,0.00,2018-01-13,43,41.59537,41.59537
2018011344,0.00,-151.1722,NULL,0.00,2018-01-13,44,41.08898,41.08898
2018011345,0.00,-461.1168,NULL,0.00,2018-01-13,45,39.18947,39.18947
2018011346,0.00,-612.3745,NULL,0.00,2018-01-13,46,35.00000,35.00000
2018011347,0.00,-469.6334,NULL,0.00,2018-01-13,47,39.15356,39.15356
2018011348,0.00,-335.2637,NULL,0.00,2018-01-13,48,40.04657,40.04657
2018011401,0.00,-190.5496,NULL,0.00,2018-01-14,1,40.05000,40.05000
2018011402,0.00,-45.4556,NULL,0.00,2018-01-14,2,40.05000,40.05000
2018011403,0.00,2.3243,NULL,0.00,2018-01-14,3,45.00000,45.00000
2018011404,0.00,-180.5223,NULL,0.00,2018-01-14,4,35.00000,35.00000
2018011405,0.00,-136.0732,NULL,0.00,2018-01-14,5,35.00000,35.00000
2018011406,0.00,-274.0003,NULL,0.00,2018-01-14,6,35.00000,35.00000
2018011407,0.00,-381.2786,NULL,0.00,2018-01-14,7,35.00000,35.00000
2018011408,0.00,-521.6796,NULL,0.00,2018-01-14,8,28.00000,28.00000
2018011409,0.00,-508.2083,NULL,0.00,2018-01-14,9,28.00000,28.00000
2018011410,0.00,-701.9845,NULL,0.00,2018-01-14,10,28.00000,28.00000
2018011411,0.00,-612.2084,NULL,0.00,2018-01-14,11,29.00000,29.00000
2018011412,0.00,-613.9005,NULL,0.00,2018-01-14,12,29.00000,29.00000
2018011413,0.00,-495.8990,NULL,0.00,2018-01-14,13,-3.71769,-3.71769
2018011414,0.00,-697.7583,NULL,0.00,2018-01-14,14,-67.32767,-67.32767
2018011415,0.00,-1010.8748,NULL,0.00,2018-01-14,15,-68.43000,-68.43000
2018011416,0.00,-914.2727,NULL,0.00,2018-01-14,16,-58.17851,-58.17851
2018011417,0.00,-698.1529,NULL,0.00,2018-01-14,17,15.00000,15.00000
2018011418,0.00,-346.0492,NULL,0.00,2018-01-14,18,33.22000,33.22000
2018011419,0.00,-209.8875,NULL,0.00,2018-01-14,19,44.23000,44.23000
2018011420,0.00,-483.6924,NULL,0.00,2018-01-14,20,44.28000,44.28000
2018011421,0.00,-349.4481,NULL,0.00,2018-01-14,21,45.10000,45.10000
2018011422,0.00,-403.6667,0.00000,0.00,2018-01-14,22,41.52000,41.52000
2018011423,0.00,-231.6544,0.00000,0.00,2018-01-14,23,41.52000,41.52000
2018011424,0.00,-329.3645,0.00000,0.00,2018-01-14,24,47.77000,47.77000
2018011425,0.00,-325.2997,0.00000,0.00,2018-01-14,25,47.72000,47.72000
2018011426,0.00,-309.8674,0.00000,0.00,2018-01-14,26,47.95000,47.95000
2018011427,0.00,-382.9276,0.00000,0.00,2018-01-14,27,45.58000,45.58000
2018011428,0.00,-475.3103,NULL,0.00,2018-01-14,28,41.52000,41.52000
2018011429,0.00,-509.3181,NULL,0.00,2018-01-14,29,41.52000,41.52000
2018011430,0.00,-470.0683,NULL,0.00,2018-01-14,30,42.15000,42.15000
2018011431,0.00,-778.6455,NULL,0.00,2018-01-14,31,15.00000,15.00000
2018011432,5.23,-658.9757,NULL,0.00,2018-01-14,32,15.00000,15.00000
2018011433,5.23,-359.7635,0.00000,0.00,2018-01-14,33,35.00000,35.00000
2018011434,5.23,51.8609,0.00000,0.00,2018-01-14,34,47.82578,47.82578
2018011435,5.23,343.2988,0.00000,0.00,2018-01-14,35,74.92527,74.92527
2018011436,5.23,182.3949,0.00000,0.00,2018-01-14,36,50.23000,50.23000
2018011437,5.23,144.3782,0.00000,0.00,2018-01-14,37,56.94217,56.94217
2018011438,5.23,-265.3484,0.00000,0.00,2018-01-14,38,35.00000,35.00000
2018011439,0.00,-206.6525,0.00000,0.00,2018-01-14,39,35.00000,35.00000
2018011440,0.00,32.5303,NULL,0.00,2018-01-14,40,59.95000,59.95000
2018011441,0.00,-2.9047,NULL,0.00,2018-01-14,41,41.60000,41.60000
2018011442,0.00,-106.4844,NULL,0.00,2018-01-14,42,40.45645,40.45645
2018011443,0.00,101.5664,NULL,0.00,2018-01-14,43,59.95000,59.95000
2018011444,0.00,-161.5106,NULL,0.00,2018-01-14,44,40.04923,40.04923
2018011445,0.00,-495.4787,NULL,0.00,2018-01-14,45,35.00033,35.00033
2018011446,0.00,-638.5838,NULL,0.00,2018-01-14,46,32.43039,32.43039
2018011447,0.00,-389.2165,NULL,0.00,2018-01-14,47,28.00000,28.00000
2018011448,0.00,-702.6635,NULL,0.00,2018-01-14,48,34.50000,34.50000
2018011501,0.00,-448.7838,NULL,0.00,2018-01-15,1,38.00000,38.00000
2018011502,0.00,5.5292,NULL,0.00,2018-01-15,2,57.24000,57.24000
2018011503,0.00,168.9849,NULL,0.00,2018-01-15,3,57.24000,57.24000
2018011504,0.00,-15.7263,NULL,0.00,2018-01-15,4,38.18000,38.18000
2018011505,0.00,-76.6249,NULL,0.00,2018-01-15,5,47.50000,47.50000
2018011506,0.00,-151.8079,NULL,0.00,2018-01-15,6,28.01000,28.01000
2018011507,0.00,-82.7354,NULL,0.00,2018-01-15,7,28.01000,28.01000
2018011508,0.00,-130.9389,NULL,0.00,2018-01-15,8,28.01000,28.01000
2018011509,0.00,96.7539,NULL,0.00,2018-01-15,9,57.75000,57.75000
2018011510,0.00,259.3767,NULL,0.00,2018-01-15,10,60.00000,60.00000
2018011511,0.00,423.4872,NULL,0.00,2018-01-15,11,60.00000,60.00000
2018011512,0.00,517.2625,NULL,0.00,2018-01-15,12,60.00000,60.00000
2018011513,0.00,537.1141,0.00000,0.00,2018-01-15,13,61.00000,61.00000
2018011514,0.00,734.9230,0.00000,0.00,2018-01-15,14,68.00000,68.00000
2018011515,0.00,819.3851,0.00000,0.00,2018-01-15,15,70.73413,70.73413
2018011516,0.00,1000.7772,0.00000,0.00,2018-01-15,16,72.00000,72.00000
2018011517,0.00,488.5641,0.00000,0.00,2018-01-15,17,70.95568,70.95568
2018011518,0.00,590.3894,0.00000,0.00,2018-01-15,18,65.94956,65.94956
2018011519,0.00,813.6110,0.00000,0.00,2018-01-15,19,68.00000,68.00000
2018011520,0.00,821.0832,0.00000,0.00,2018-01-15,20,71.50000,71.50000
2018011521,0.00,647.7606,0.00000,0.00,2018-01-15,21,68.00000,68.00000
2018011522,0.00,386.9937,0.00000,0.00,2018-01-15,22,64.96000,64.96000
2018011523,0.00,357.3125,0.00000,0.00,2018-01-15,23,64.96000,64.96000
2018011524,0.00,75.6685,0.00000,0.00,2018-01-15,24,64.90000,64.90000
2018011525,0.00,-199.4844,0.00000,0.00,2018-01-15,25,39.77310,39.77310
2018011526,0.00,-603.4681,0.00000,0.00,2018-01-15,26,38.88379,38.88379
2018011527,0.00,-760.6520,NULL,0.00,2018-01-15,27,38.50037,38.50037
2018011528,0.00,-1230.8108,NULL,0.00,2018-01-15,28,36.00000,36.00000
2018011529,0.00,-1251.4984,NULL,0.00,2018-01-15,29,36.00000,36.00000
2018011530,0.00,-613.4336,NULL,0.00,2018-01-15,30,38.74835,38.74835
2018011531,0.00,-276.5801,NULL,0.00,2018-01-15,31,38.92907,38.92907
2018011532,0.00,-284.5909,NULL,0.00,2018-01-15,32,38.76000,38.76000
2018011533,0.00,-721.8040,0.00000,0.00,2018-01-15,33,37.20000,37.20000
2018011534,0.00,-515.3617,0.00000,0.00,2018-01-15,34,38.77000,38.77000
2018011535,0.00,210.6062,0.00000,0.00,2018-01-15,35,84.85000,84.85000
2018011536,0.00,444.4836,0.00000,0.00,2018-01-15,36,90.00000,90.00000
2018011537,0.00,739.2780,0.00000,0.00,2018-01-15,37,95.00000,95.00000
2018011538,0.00,354.9603,0.00000,0.00,2018-01-15,38,81.49135,81.49135
2018011539,0.00,38.9824,0.00000,0.00,2018-01-15,39,64.50000,64.50000
2018011540,0.00,-125.4533,0.00000,0.00,2018-01-15,40,39.14581,39.14581
2018011541,0.00,621.6847,0.00000,0.00,2018-01-15,41,97.75065,97.75065
2018011542,0.00,653.6292,NULL,0.00,2018-01-15,42,64.10167,64.10167
2018011543,0.00,667.7262,NULL,0.00,2018-01-15,43,62.20297,62.20297
2018011544,0.00,131.7043,NULL,0.00,2018-01-15,44,61.20000,61.20000
2018011545,0.00,-217.9127,NULL,0.00,2018-01-15,45,37.19250,37.19250
2018011546,0.00,-421.8582,NULL,0.00,2018-01-15,46,37.20000,37.20000
2018011547,0.00,-170.2994,NULL,0.00,2018-01-15,47,37.20000,37.20000
2018011548,0.00,144.1860,NULL,0.00,2018-01-15,48,60.71744,60.71744
2018011601,0.00,88.8874,NULL,0.00,2018-01-16,1,60.86616,60.86616
2018011602,0.00,736.3777,NULL,0.00,2018-01-16,2,65.00000,65.00000
2018011603,0.00,851.6839,NULL,0.00,2018-01-16,3,65.00000,65.00000
2018011604,0.00,538.4108,NULL,0.00,2018-01-16,4,62.72522,62.72522
2018011605,0.00,368.0892,NULL,0.00,2018-01-16,5,62.50000,62.50000
2018011606,0.00,235.6211,NULL,0.00,2018-01-16,6,61.95000,61.95000
2018011607,0.00,270.1234,NULL,0.00,2018-01-16,7,62.50000,62.50000
2018011608,0.00,215.1726,NULL,0.00,2018-01-16,8,62.39268,62.39268
2018011609,0.00,114.1667,NULL,0.00,2018-01-16,9,61.95000,61.95000
2018011610,0.00,123.3144,NULL,0.00,2018-01-16,10,61.95000,61.95000
2018011611,0.00,208.0888,NULL,0.00,2018-01-16,11,62.31509,62.31509
2018011612,0.00,95.0921,NULL,0.00,2018-01-16,12,61.95000,61.95000
2018011613,0.00,413.0306,0.00000,0.00,2018-01-16,13,65.00000,65.00000
2018011614,0.00,407.6731,0.00000,0.00,2018-01-16,14,65.00000,65.00000
2018011615,0.00,123.3075,0.00000,0.00,2018-01-16,15,61.95000,61.95000
2018011616,0.00,382.8417,0.00000,0.00,2018-01-16,16,65.00000,65.00000
2018011617,0.00,272.9173,0.00000,0.00,2018-01-16,17,61.95000,61.95000
2018011618,0.00,-25.3223,0.00000,0.00,2018-01-16,18,39.25000,39.25000
2018011619,0.00,86.1386,0.00000,0.00,2018-01-16,19,61.95000,61.95000
2018011620,0.00,-43.9869,0.00000,0.00,2018-01-16,20,39.23765,39.23765
2018011621,0.00,-329.8392,0.00000,0.00,2018-01-16,21,37.25000,37.25000
2018011622,0.00,-546.4718,0.00000,0.00,2018-01-16,22,37.20138,37.20138
2018011623,0.00,-487.4647,0.00000,0.00,2018-01-16,23,37.21624,37.21624
2018011624,0.00,-513.7887,0.00000,0.00,2018-01-16,24,37.25000,37.25000
2018011625,0.00,-504.0100,0.00000,0.00,2018-01-16,25,37.22291,37.22291
2018011626,0.00,-291.2805,0.00000,0.00,2018-01-16,26,37.27712,37.27712
2018011627,0.00,-176.0049,NULL,0.00,2018-01-16,27,38.75000,38.75000
2018011628,0.00,-27.3639,NULL,0.00,2018-01-16,28,39.20000,39.20000
2018011629,0.00,219.3419,NULL,0.00,2018-01-16,29,61.38509,61.38509
2018011630,0.00,238.6826,NULL,0.00,2018-01-16,30,61.80847,61.80847
2018011631,0.00,47.4234,NULL,0.00,2018-01-16,31,61.61641,61.61641
2018011632,0.00,109.9201,NULL,0.00,2018-01-16,32,79.50000,79.50000
2018011633,0.00,13.0249,0.00000,0.00,2018-01-16,33,69.99384,69.99384
2018011634,0.00,573.6666,0.00000,0.00,2018-01-16,34,82.00000,82.00000
2018011635,0.00,1057.7222,0.00000,0.00,2018-01-16,35,92.88223,92.88223
2018011636,0.00,624.6604,0.00000,0.00,2018-01-16,36,82.00000,82.00000
2018011637,0.00,538.0456,0.00000,0.00,2018-01-16,37,82.00000,82.00000
2018011638,0.00,244.4723,0.00000,0.00,2018-01-16,38,79.50000,79.50000
2018011639,0.00,228.5940,0.00000,0.00,2018-01-16,39,79.50000,79.50000
2018011640,0.00,234.7850,0.00000,0.00,2018-01-16,40,79.11480,79.11480
2018011641,0.00,426.7930,0.00000,0.00,2018-01-16,41,78.00000,78.00000
2018011642,0.00,377.0949,NULL,0.00,2018-01-16,42,63.52000,63.52000
2018011643,0.00,574.4859,NULL,0.00,2018-01-16,43,63.50460,63.50460
2018011644,0.00,451.4162,NULL,0.00,2018-01-16,44,60.00000,60.00000
2018011645,0.00,426.9365,NULL,0.00,2018-01-16,45,59.98000,59.98000
2018011646,0.00,294.7523,NULL,0.00,2018-01-16,46,59.97945,59.97945
2018011647,0.00,184.2250,NULL,0.00,2018-01-16,47,59.90000,59.90000
2018011648,0.00,327.3040,NULL,0.00,2018-01-16,48,59.95000,59.95000
2018011701,0.00,107.5662,NULL,0.00,2018-01-17,1,59.45000,59.45000
2018011702,0.00,391.2226,NULL,0.00,2018-01-17,2,59.95000,59.95000
2018011703,0.00,437.5041,NULL,0.00,2018-01-17,3,59.96324,59.96324
2018011704,0.00,253.3226,NULL,0.00,2018-01-17,4,59.90000,59.90000
2018011705,0.00,223.6125,NULL,0.00,2018-01-17,5,59.92195,59.92195
2018011706,0.00,-39.1271,NULL,0.00,2018-01-17,6,37.50000,37.50000
2018011707,0.00,-230.8060,NULL,0.00,2018-01-17,7,35.11518,35.11518
2018011708,0.00,-196.3076,NULL,0.00,2018-01-17,8,35.03977,35.03977
2018011709,0.00,-469.4387,NULL,0.00,2018-01-17,9,21.15040,21.15040
2018011710,0.00,-367.8966,NULL,0.00,2018-01-17,10,21.15040,21.15040
2018011711,0.00,-169.9819,NULL,0.00,2018-01-17,11,27.54846,27.54846
2018011712,0.00,-87.8224,NULL,0.00,2018-01-17,12,28.00000,28.00000
2018011713,0.00,179.5402,0.00000,0.00,2018-01-17,13,59.95000,59.95000
2018011714,0.00,-5.1584,0.00000,0.00,2018-01-17,14,41.60000,41.60000
2018011715,0.00,365.9032,0.00000,0.00,2018-01-17,15,65.02000,65.02000
2018011716,0.00,729.4548,0.00000,0.00,2018-01-17,16,65.02000,65.02000
2018011717,0.00,434.2194,0.00000,0.00,2018-01-17,17,60.95000,60.95000
2018011718,0.00,356.2246,0.00000,0.00,2018-01-17,18,60.95000,60.95000
2018011719,0.00,379.1402,0.00000,0.00,2018-01-17,19,60.95000,60.95000
2018011720,0.00,247.5296,0.00000,0.00,2018-01-17,20,60.95000,60.95000
2018011721,0.00,72.3788,0.00000,0.00,2018-01-17,21,42.84586,42.84586
2018011722,0.00,-149.6500,0.00000,0.00,2018-01-17,22,36.55000,36.55000
2018011723,0.00,-275.5255,0.00000,0.00,2018-01-17,23,36.55000,36.55000
2018011724,0.00,-385.4224,0.00000,0.00,2018-01-17,24,36.55000,36.55000
2018011725,0.00,-350.4634,0.00000,0.00,2018-01-17,25,36.55000,36.55000
2018011726,0.00,-339.8548,0.00000,0.00,2018-01-17,26,36.55000,36.55000
2018011727,0.00,30.9123,NULL,0.00,2018-01-17,27,46.05456,46.05456
2018011728,0.00,89.4939,NULL,0.00,2018-01-17,28,60.17595,60.17595
2018011729,0.00,57.4667,NULL,0.00,2018-01-17,29,60.95000,60.95000
2018011730,0.00,201.2638,NULL,0.00,2018-01-17,30,60.95000,60.95000
2018011731,0.00,99.9956,NULL,0.00,2018-01-17,31,60.95000,60.95000
2018011732,0.00,-242.3758,NULL,0.00,2018-01-17,32,38.25744,38.25744
2018011733,6.85,-567.9618,0.00000,0.00,2018-01-17,33,38.07673,38.07673
2018011734,6.85,123.2319,0.00000,0.00,2018-01-17,34,81.63428,81.63428
2018011735,6.85,268.3639,0.00000,0.00,2018-01-17,35,86.35000,86.35000
2018011736,6.85,516.8675,0.00000,0.00,2018-01-17,36,91.60000,91.60000
2018011737,6.85,219.7443,0.00000,0.00,2018-01-17,37,86.35000,86.35000
2018011738,6.85,67.9390,0.00000,0.00,2018-01-17,38,79.11000,79.11000
2018011739,6.85,135.3807,0.00000,0.00,2018-01-17,39,79.11000,79.11000
2018011740,0.00,244.2605,0.00000,0.00,2018-01-17,40,78.26093,78.26093
2018011741,0.00,336.2414,0.00000,0.00,2018-01-17,41,84.75000,84.75000
2018011742,0.00,364.0678,NULL,0.00,2018-01-17,42,72.26000,72.26000
2018011743,0.00,314.6464,NULL,0.00,2018-01-17,43,72.26000,72.26000
2018011744,0.00,-75.5385,NULL,0.00,2018-01-17,44,38.36165,38.36165
2018011745,0.00,-328.9066,NULL,0.00,2018-01-17,45,36.08081,36.08081
2018011746,0.00,-509.3335,NULL,0.00,2018-01-17,46,36.00000,36.00000
2018011747,0.00,-77.6255,NULL,0.00,2018-01-17,47,37.60091,37.60091
2018011748,0.00,-183.1836,NULL,0.00,2018-01-17,48,34.96000,34.96000
2018011801,0.00,199.4218,NULL,0.00,2018-01-18,1,56.08344,56.08344
2018011802,0.00,362.7206,NULL,0.00,2018-01-18,2,57.21243,57.21243
2018011803,0.00,116.9404,NULL,0.00,2018-01-18,3,47.72951,47.72951
2018011804,0.00,-152.8739,NULL,0.00,2018-01-18,4,33.92447,33.92447
2018011805,0.00,-13.9849,NULL,0.00,2018-01-18,5,40.86000,40.86000
2018011806,0.00,2.2159,NULL,0.00,2018-01-18,6,56.00000,56.00000
2018011807,0.00,40.6687,NULL,0.00,2018-01-18,7,56.05433,56.05433
2018011808,0.00,-247.7335,NULL,0.00,2018-01-18,8,31.21000,31.21000
2018011809,0.00,-240.5833,NULL,0.00,2018-01-18,9,31.21000,31.21000
2018011810,0.00,-133.7471,NULL,0.00,2018-01-18,10,34.96000,34.96000
2018011811,0.00,606.6950,NULL,0.00,2018-01-18,11,59.46000,59.46000
2018011812,0.00,1175.4987,NULL,0.00,2018-01-18,12,61.50000,61.50000
2018011813,0.00,1421.2199,0.00000,0.00,2018-01-18,13,117.77498,117.77498
2018011814,0.00,893.3611,0.00000,0.00,2018-01-18,14,66.04075,66.04075
2018011815,0.00,744.5714,0.00000,0.00,2018-01-18,15,113.09008,113.09008
2018011816,0.00,556.8868,0.00000,0.00,2018-01-18,16,73.92032,73.92032
2018011817,0.00,-61.3661,0.00000,0.00,2018-01-18,17,40.00000,40.00000
2018011818,0.00,-203.4091,0.00000,0.00,2018-01-18,18,38.52000,38.52000
2018011819,0.00,-369.0001,0.00000,0.00,2018-01-18,19,37.69945,37.69945
2018011820,0.00,-246.2725,0.00000,0.00,2018-01-18,20,38.60713,38.60713
2018011821,0.00,-234.6875,0.00000,0.00,2018-01-18,21,38.60467,38.60467
2018011822,0.00,-267.2093,0.00000,0.00,2018-01-18,22,38.60000,38.60000
2018011823,0.00,-416.9247,0.00000,0.00,2018-01-18,23,37.93389,37.93389
2018011824,0.00,-269.9894,0.00000,0.00,2018-01-18,24,38.60000,38.60000
2018011825,0.00,140.9012,0.00000,0.00,2018-01-18,25,63.95000,63.95000
2018011826,0.00,397.5648,0.00000,0.00,2018-01-18,26,105.00000,105.00000
2018011827,0.00,444.7000,NULL,0.00,2018-01-18,27,89.96669,89.96669
2018011828,0.00,457.8584,NULL,0.00,2018-01-18,28,69.70588,69.70588
2018011829,0.00,592.4833,NULL,0.00,2018-01-18,29,113.16664,113.16664
2018011830,0.00,464.4959,NULL,0.00,2018-01-18,30,64.00000,64.00000
2018011831,0.00,164.9875,NULL,0.00,2018-01-18,31,63.96199,63.96199
2018011832,0.00,246.6471,NULL,0.00,2018-01-18,32,101.79794,101.79794
2018011833,0.00,36.2215,0.00000,0.00,2018-01-18,33,43.00101,43.00101
2018011834,0.00,466.6802,0.00000,0.00,2018-01-18,34,117.95845,117.95845
2018011835,0.00,479.3756,0.00000,0.00,2018-01-18,35,123.50000,123.50000
2018011836,0.00,484.5112,0.00000,0.00,2018-01-18,36,123.50000,123.50000
2018011837,0.00,359.6691,0.00000,0.00,2018-01-18,37,91.56565,91.56565
2018011838,0.00,-10.0898,0.00000,0.00,2018-01-18,38,42.65000,42.65000
2018011839,0.00,9.7740,0.00000,0.00,2018-01-18,39,42.99588,42.99588
2018011840,0.00,248.7831,0.00000,0.00,2018-01-18,40,120.00000,120.00000
2018011841,0.00,345.5584,0.00000,0.00,2018-01-18,41,75.37200,75.37200
2018011842,0.00,41.8733,NULL,0.00,2018-01-18,42,59.51877,59.51877
2018011843,0.00,-141.8844,NULL,0.00,2018-01-18,43,38.51883,38.51883
2018011844,0.00,-198.6540,NULL,0.00,2018-01-18,44,37.75000,37.75000
2018011845,0.00,-167.2443,NULL,0.00,2018-01-18,45,37.62428,37.62428
2018011846,0.00,-292.5859,NULL,0.00,2018-01-18,46,37.06448,37.06448
2018011847,0.00,67.9360,NULL,0.00,2018-01-18,47,46.36000,46.36000
2018011848,0.00,-314.2533,NULL,0.00,2018-01-18,48,36.76000,36.76000
2018011901,0.00,-401.2462,NULL,0.00,2018-01-19,1,36.65051,36.65051
2018011902,0.00,-154.0290,NULL,0.00,2018-01-19,2,36.81000,36.81000
2018011903,0.00,123.8914,NULL,0.00,2018-01-19,3,56.95000,56.95000
2018011904,0.00,269.2758,NULL,0.00,2018-01-19,4,56.85000,56.85000
2018011905,0.00,266.6567,NULL,0.00,2018-01-19,5,56.85000,56.85000
2018011906,0.00,143.6444,NULL,0.00,2018-01-19,6,55.69617,55.69617
2018011907,0.00,-162.8151,NULL,0.00,2018-01-19,7,10.00000,10.00000
2018011908,0.00,-151.2626,NULL,0.00,2018-01-19,8,10.00000,10.00000
2018011909,0.00,-143.6916,NULL,0.00,2018-01-19,9,10.00000,10.00000
2018011910,0.00,-206.8597,NULL,0.00,2018-01-19,10,10.00000,10.00000
2018011911,0.00,-67.7436,NULL,0.00,2018-01-19,11,10.00000,10.00000
2018011912,0.00,22.4989,NULL,0.00,2018-01-19,12,59.41000,59.41000
2018011913,0.00,-48.1488,0.00000,0.00,2018-01-19,13,37.82865,37.82865
2018011914,0.00,-5.6595,0.00000,0.00,2018-01-19,14,38.53121,38.53121
2018011915,0.00,155.3834,0.00000,0.00,2018-01-19,15,60.00000,60.00000
2018011916,0.00,72.4495,0.00000,0.00,2018-01-19,16,60.00000,60.00000
2018011917,0.00,384.3607,0.00000,0.00,2018-01-19,17,72.40000,72.40000
2018011918,0.00,418.4507,0.00000,0.00,2018-01-19,18,72.35925,72.35925
2018011919,0.00,681.3505,0.00000,0.00,2018-01-19,19,73.76946,73.76946
2018011920,0.00,713.2760,0.00000,0.00,2018-01-19,20,79.67628,79.67628
2018011921,0.00,-116.4269,0.00000,0.00,2018-01-19,21,38.53555,38.53555
2018011922,0.00,-540.4790,0.00000,0.00,2018-01-19,22,38.20364,38.20364
2018011923,0.00,-782.3560,0.00000,0.00,2018-01-19,23,37.70000,37.70000
2018011924,0.00,-510.8377,0.00000,0.00,2018-01-19,24,37.90000,37.90000
2018011925,0.00,-268.6728,0.00000,0.00,2018-01-19,25,37.94946,37.94946
2018011926,0.00,-265.2476,0.00000,0.00,2018-01-19,26,38.00000,38.00000
2018011927,0.00,-108.8164,NULL,0.00,2018-01-19,27,38.48207,38.48207
2018011928,0.00,-127.0415,NULL,0.00,2018-01-19,28,38.41956,38.41956
2018011929,0.00,57.1036,NULL,0.00,2018-01-19,29,59.07406,59.07406
2018011930,0.00,-145.4863,NULL,0.00,2018-01-19,30,38.51000,38.51000
2018011931,0.00,-453.8278,NULL,0.00,2018-01-19,31,38.52000,38.52000
2018011932,0.00,-254.4635,NULL,0.00,2018-01-19,32,38.53788,38.53788
2018011933,3.43,-528.3488,0.00000,0.00,2018-01-19,33,38.51000,38.51000
2018011934,3.43,96.1518,0.00000,0.00,2018-01-19,34,92.88000,92.88000
2018011935,3.43,592.0391,0.00000,0.00,2018-01-19,35,103.19104,103.19104
2018011936,3.43,781.2604,0.00000,0.00,2018-01-19,36,108.76734,108.76734
2018011937,3.43,464.0024,0.00000,0.00,2018-01-19,37,95.00856,95.00856
2018011938,3.43,-56.7618,0.00000,0.00,2018-01-19,38,42.27205,42.27205
2018011939,3.43,145.4266,0.00000,0.00,2018-01-19,39,107.97933,107.97933
2018011940,0.00,25.9612,0.00000,0.00,2018-01-19,40,64.52054,64.52054
2018011941,0.00,354.4921,0.00000,0.00,2018-01-19,41,108.76751,108.76751
2018011942,0.00,16.9228,NULL,0.00,2018-01-19,42,56.61987,56.61987
2018011943,0.00,365.1302,NULL,0.00,2018-01-19,43,71.50000,71.50000
2018011944,0.00,384.6355,NULL,0.00,2018-01-19,44,104.38500,104.38500
2018011945,0.00,271.4428,NULL,0.00,2018-01-19,45,79.56775,79.56775
2018011946,0.00,-175.5800,NULL,0.00,2018-01-19,46,36.70000,36.70000
2018011947,0.00,-381.6955,NULL,0.00,2018-01-19,47,31.53845,31.53845
2018011948,0.00,-677.9001,NULL,0.00,2018-01-19,48,31.24000,31.24000
2018012001,0.00,-603.0431,NULL,0.00,2018-01-20,1,31.32118,31.32118
2018012002,0.00,-276.8243,NULL,0.00,2018-01-20,2,35.00000,35.00000
2018012003,0.00,-115.6172,NULL,0.00,2018-01-20,3,38.13525,38.13525
2018012004,0.00,-220.5166,NULL,0.00,2018-01-20,4,35.00000,35.00000
2018012005,0.00,-11.8500,NULL,0.00,2018-01-20,5,41.90177,41.90177
2018012006,0.00,133.4834,NULL,0.00,2018-01-20,6,55.95000,55.95000
2018012007,0.00,7.4318,NULL,0.00,2018-01-20,7,55.95000,55.95000
2018012008,0.00,16.0854,NULL,0.00,2018-01-20,8,55.95000,55.95000
2018012009,0.00,288.2553,NULL,0.00,2018-01-20,9,56.00000,56.00000
2018012010,0.00,149.7297,NULL,0.00,2018-01-20,10,55.96079,55.96079
2018012011,0.00,126.6444,NULL,0.00,2018-01-20,11,55.95000,55.95000
2018012012,0.00,176.6653,NULL,0.00,2018-01-20,12,56.00000,56.00000
2018012013,0.00,284.5246,NULL,0.00,2018-01-20,13,56.00000,56.00000
2018012014,0.00,-81.6464,NULL,0.00,2018-01-20,14,38.19368,38.19368
2018012015,0.00,-196.2771,NULL,0.00,2018-01-20,15,37.59432,37.59432
2018012016,0.00,20.7399,NULL,0.00,2018-01-20,16,56.98000,56.98000
2018012017,0.00,173.9406,NULL,0.00,2018-01-20,17,63.71773,63.71773
2018012018,0.00,-56.8447,NULL,0.00,2018-01-20,18,41.27512,41.27512
2018012019,0.00,532.5423,NULL,0.00,2018-01-20,19,113.91755,113.91755
2018012020,0.00,546.7226,NULL,0.00,2018-01-20,20,110.00000,110.00000
2018012021,0.00,654.3279,NULL,0.00,2018-01-20,21,120.00000,120.00000
2018012022,0.00,504.0125,0.00000,0.00,2018-01-20,22,63.95000,63.95000
2018012023,0.00,494.3243,0.00000,0.00,2018-01-20,23,73.20104,73.20104
2018012024,0.00,573.1542,0.00000,0.00,2018-01-20,24,79.95000,79.95000
2018012025,0.00,540.7150,0.00000,0.00,2018-01-20,25,79.95000,79.95000
2018012026,0.00,389.8137,0.00000,0.00,2018-01-20,26,79.95000,79.95000
2018012027,0.00,349.5751,0.00000,0.00,2018-01-20,27,73.25403,73.25403
2018012028,0.00,-141.2123,NULL,0.00,2018-01-20,28,42.37796,42.37796
2018012029,0.00,-593.8939,NULL,0.00,2018-01-20,29,38.62000,38.62000
2018012030,0.00,-587.6694,NULL,0.00,2018-01-20,30,39.25000,39.25000
2018012031,0.00,-534.9785,NULL,0.00,2018-01-20,31,39.37240,39.37240
2018012032,0.00,-879.5382,NULL,0.00,2018-01-20,32,38.31353,38.31353
2018012033,25.12,-861.0379,0.00000,0.00,2018-01-20,33,38.00000,38.00000
